   0         0.000000      -646.787000         0.000000 
   1         0.077648      -646.418000         0.369000 
   2         0.069022      -646.768700         0.018300 
   3         0.064058      -647.418600        -0.631600 
   4         0.042815      -647.764500        -0.977500 
   5         0.068243      -647.852900        -1.065900 
   6         0.000000      -648.189400        -1.402400 
